latitude,longitude,speed,sats
28.070225, -16.709884, 56.7, 5
28.070225, -16.709884, 56.7, 5
28.070225, -16.709884, 56.7, 5
28.070225, -16.709916, 56.6, 5
28.070225, -16.709916, 56.6, 5
28.070225, -16.709916, 56.6, 5
28.070225, -16.709916, 56.6, 5
28.070225, -16.709948, 56.2, 5
28.070225, -16.709948, 56.2, 5
28.070225, -16.709948, 56.2, 5
28.070225, -16.709948, 56.2, 5
28.070225, -16.709980, 56.3, 5
28.070225, -16.709980, 56.3, 5
28.070225, -16.709980, 56.3, 5
28.070225, -16.709980, 56.3, 5
28.070226, -16.710012, 56.2, 5
28.070226, -16.710012, 56.2, 5
28.070226, -16.710012, 56.2, 5
28.070226, -16.710012, 56.2, 5
28.070225, -16.710044, 56.1, 5
28.070225, -16.710044, 56.1, 5
28.070225, -16.710044, 56.1, 5
28.070225, -16.710044, 56.1, 5
28.070225, -16.710077, 56.3, 5
28.070225, -16.710077, 56.3, 5
28.070225, -16.710077, 56.3, 5
28.070225, -16.710077, 56.3, 5
28.070225, -16.710109, 56.2, 5
28.070225, -16.710109, 56.2, 5
28.070225, -16.710109, 56.2, 5
28.070225, -16.710109, 56.2, 5
28.070224, -16.710140, 56.5, 5
28.070224, -16.710140, 56.5, 5
28.070224, -16.710140, 56.5, 5
28.070224, -16.710140, 56.5, 5
28.070224, -16.710172, 56.2, 5
28.070224, -16.710172, 56.2, 5
28.070224, -16.710172, 56.2, 5
28.070224, -16.710172, 56.2, 5
28.070223, -16.710204, 56.2, 5
28.070223, -16.710204, 56.2, 5
28.070223, -16.710204, 56.2, 5
28.070223, -16.710204, 56.2, 5
28.070222, -16.710236, 56.1, 5
28.070222, -16.710236, 56.1, 5
28.070222, -16.710236, 56.1, 5
28.070222, -16.710236, 56.1, 5
28.070221, -16.710268, 56.0, 5
28.070221, -16.710268, 56.0, 5
28.070221, -16.710268, 56.0, 5
28.070221, -16.710268, 56.0, 5
28.070220, -16.710299, 56.2, 5
28.070220, -16.710299, 56.2, 5
28.070220, -16.710299, 56.2, 5
28.070220, -16.710299, 56.2, 5
28.070218, -16.710331, 56.4, 5
28.070218, -16.710331, 56.4, 5
28.070218, -16.710331, 56.4, 5
28.070218, -16.710331, 56.4, 5
28.070216, -16.710362, 56.3, 5
28.070216, -16.710362, 56.3, 5
28.070216, -16.710362, 56.3, 5
28.070216, -16.710362, 56.3, 5
28.070214, -16.710393, 56.0, 5
28.070214, -16.710393, 56.0, 5
28.070214, -16.710393, 56.0, 5
28.070214, -16.710393, 56.0, 5
28.070212, -16.710425, 55.6, 5
28.070212, -16.710425, 55.6, 5
28.070212, -16.710425, 55.6, 5
28.070212, -16.710425, 55.6, 5
28.070210, -16.710456, 55.3, 5
28.070210, -16.710456, 55.3, 5
28.070210, -16.710456, 55.3, 5
28.070210, -16.710456, 55.3, 5
28.070207, -16.710488, 55.6, 5
28.070207, -16.710488, 55.6, 5
28.070207, -16.710488, 55.6, 5
28.070207, -16.710488, 55.6, 5
28.070205, -16.710519, 55.4, 5
28.070205, -16.710519, 55.4, 5
28.070205, -16.710519, 55.4, 5
28.070205, -16.710519, 55.4, 5
28.070202, -16.710551, 55.4, 5
28.070202, -16.710551, 55.4, 5
28.070202, -16.710551, 55.4, 5
28.070202, -16.710551, 55.4, 5
28.070198, -16.710582, 55.2, 5
28.070198, -16.710582, 55.2, 5
28.070198, -16.710582, 55.2, 5
28.070198, -16.710582, 55.2, 5
28.070195, -16.710613, 55.7, 5
28.070195, -16.710613, 55.7, 5
28.070195, -16.710613, 55.7, 5
28.070195, -16.710613, 55.7, 5
28.070190, -16.710644, 55.4, 5
28.070190, -16.710644, 55.4, 5
28.070190, -16.710644, 55.4, 5
28.070190, -16.710644, 55.4, 5
28.070186, -16.710675, 55.4, 5
28.070186, -16.710675, 55.4, 5
28.070186, -16.710675, 55.4, 5
28.070186, -16.710675, 55.4, 5
28.070181, -16.710706, 55.2, 5
28.070181, -16.710706, 55.2, 5
28.070181, -16.710706, 55.2, 5
28.070181, -16.710706, 55.2, 5
28.070176, -16.710738, 55.7, 5
28.070176, -16.710738, 55.7, 5
28.070176, -16.710738, 55.7, 5
28.070176, -16.710738, 55.7, 5
28.070171, -16.710770, 55.9, 5
28.070171, -16.710770, 55.9, 5
28.070171, -16.710770, 55.9, 5
28.070171, -16.710770, 55.9, 5
28.070166, -16.710801, 56.1, 5
28.070166, -16.710801, 56.1, 5
28.070166, -16.710801, 56.1, 5
28.070166, -16.710801, 56.1, 5
28.070159, -16.710833, 56.4, 5
28.070159, -16.710833, 56.4, 5
28.070159, -16.710833, 56.4, 5
28.070159, -16.710833, 56.4, 5
28.070153, -16.710865, 56.6, 5
28.070153, -16.710865, 56.6, 5
28.070153, -16.710865, 56.6, 5
28.070153, -16.710865, 56.6, 5
28.070146, -16.710897, 56.2, 5
28.070146, -16.710897, 56.2, 5
28.070146, -16.710897, 56.2, 5
28.070146, -16.710897, 56.2, 5
28.070139, -16.710928, 56.1, 5
28.070139, -16.710928, 56.1, 5
28.070139, -16.710928, 56.1, 5
28.070139, -16.710928, 56.1, 5
28.070132, -16.710958, 55.9, 5
28.070132, -16.710958, 55.9, 5
28.070132, -16.710958, 55.9, 5
28.070132, -16.710958, 55.9, 5
28.070125, -16.710990, 56.9, 5
28.070125, -16.710990, 56.9, 5
28.070125, -16.710990, 56.9, 5
28.070125, -16.710990, 56.9, 5
28.070117, -16.711021, 57.0, 5
28.070117, -16.711021, 57.0, 5
28.070117, -16.711021, 57.0, 5
28.070117, -16.711021, 57.0, 5
28.070108, -16.711052, 57.2, 5
28.070108, -16.711052, 57.2, 5
28.070108, -16.711052, 57.2, 5
28.070108, -16.711052, 57.2, 5
28.070099, -16.711083, 56.8, 5
28.070099, -16.711083, 56.8, 5
28.070099, -16.711083, 56.8, 5
28.070099, -16.711083, 56.8, 5
28.070090, -16.711114, 56.7, 5
28.070090, -16.711114, 56.7, 5
28.070090, -16.711114, 56.7, 5
28.070090, -16.711114, 56.7, 5
28.070081, -16.711145, 56.7, 5
28.070081, -16.711145, 56.7, 5
28.070081, -16.711145, 56.7, 5
28.070081, -16.711145, 56.7, 5
28.070072, -16.711176, 56.9, 5
28.070072, -16.711176, 56.9, 5
28.070072, -16.711176, 56.9, 5
28.070072, -16.711176, 56.9, 5
28.070063, -16.711206, 57.1, 5
28.070063, -16.711206, 57.1, 5
28.070063, -16.711206, 57.1, 5
28.070063, -16.711206, 57.1, 5
28.070054, -16.711237, 56.9, 5
28.070054, -16.711237, 56.9, 5
28.070054, -16.711237, 56.9, 5
28.070054, -16.711237, 56.9, 5
28.070045, -16.711267, 56.6, 5
28.070045, -16.711267, 56.6, 5
28.070045, -16.711267, 56.6, 5
28.070045, -16.711267, 56.6, 5
28.070035, -16.711297, 56.0, 5
28.070035, -16.711297, 56.0, 5
28.070035, -16.711297, 56.0, 5
28.070035, -16.711297, 56.0, 5
28.070024, -16.711326, 55.9, 5
28.070024, -16.711326, 55.9, 5
28.070024, -16.711326, 55.9, 5
28.070024, -16.711326, 55.9, 5
28.070014, -16.711356, 55.6, 5
28.070014, -16.711356, 55.6, 5
28.070014, -16.711356, 55.6, 5
28.070014, -16.711356, 55.6, 5
28.070003, -16.711385, 55.8, 5
28.070003, -16.711385, 55.8, 5
28.070003, -16.711385, 55.8, 5
28.070003, -16.711385, 55.8, 5
28.069992, -16.711414, 55.9, 5
28.069992, -16.711414, 55.9, 5
28.069992, -16.711414, 55.9, 5
28.069992, -16.711414, 55.9, 5
28.069980, -16.711443, 56.4, 5
28.069980, -16.711443, 56.4, 5
28.069980, -16.711443, 56.4, 5
28.069980, -16.711443, 56.4, 5
28.069968, -16.711471, 56.8, 5
28.069968, -16.711471, 56.8, 5
28.069968, -16.711471, 56.8, 5
28.069968, -16.711471, 56.8, 5
28.069956, -16.711499, 56.6, 5
28.069956, -16.711499, 56.6, 5
28.069956, -16.711499, 56.6, 5
28.069956, -16.711499, 56.6, 5
28.069944, -16.711526, 56.1, 5
28.069944, -16.711526, 56.1, 5
28.069944, -16.711526, 56.1, 5
28.069944, -16.711526, 56.1, 5
28.069932, -16.711554, 56.5, 5
28.069932, -16.711554, 56.5, 5
28.069932, -16.711554, 56.5, 5
28.069932, -16.711554, 56.5, 5
28.069920, -16.711581, 56.0, 5
28.069920, -16.711581, 56.0, 5
28.069920, -16.711581, 56.0, 5
28.069920, -16.711581, 56.0, 5
28.069907, -16.711608, 56.0, 5
28.069907, -16.711608, 56.0, 5
28.069907, -16.711608, 56.0, 5
28.069907, -16.711608, 56.0, 5
28.069894, -16.711635, 56.0, 5
28.069894, -16.711635, 56.0, 5
28.069894, -16.711635, 56.0, 5
28.069894, -16.711635, 56.0, 5
28.069881, -16.711662, 56.2, 5
28.069881, -16.711662, 56.2, 5
28.069881, -16.711662, 56.2, 5
28.069881, -16.711662, 56.2, 5
28.069867, -16.711688, 56.1, 5
28.069867, -16.711688, 56.1, 5
28.069867, -16.711688, 56.1, 5
28.069867, -16.711688, 56.1, 5
28.069854, -16.711714, 55.7, 5
28.069854, -16.711714, 55.7, 4
28.069854, -16.711714, 55.7, 4
28.069854, -16.711714, 55.7, 4
28.069839, -16.711741, 56.0, 4
28.069839, -16.711741, 56.0, 4
28.069839, -16.711741, 56.0, 4
28.069839, -16.711741, 56.0, 4
28.069825, -16.711767, 56.4, 4
28.069825, -16.711767, 56.4, 4
28.069825, -16.711767, 56.4, 4
28.069825, -16.711767, 56.4, 4
28.069810, -16.711793, 56.5, 4
28.069810, -16.711793, 56.5, 4
28.069810, -16.711793, 56.5, 4
28.069810, -16.711793, 56.5, 4
28.069795, -16.711819, 56.4, 4
28.069795, -16.711819, 56.4, 4
28.069795, -16.711819, 56.4, 4
28.069795, -16.711819, 56.4, 4
28.069780, -16.711846, 56.4, 4
28.069780, -16.711846, 56.4, 4
28.069780, -16.711846, 56.4, 4
28.069780, -16.711846, 56.4, 4
28.069765, -16.711872, 56.2, 4
28.069765, -16.711872, 56.2, 4
28.069765, -16.711872, 56.2, 4
28.069765, -16.711872, 56.2, 4
28.069749, -16.711898, 56.1, 4
28.069749, -16.711898, 56.1, 4
28.069749, -16.711898, 56.1, 4
28.069749, -16.711898, 56.1, 4
28.069733, -16.711924, 56.1, 4
28.069733, -16.711924, 56.1, 5
28.069733, -16.711924, 56.1, 5
28.069733, -16.711924, 56.1, 5
28.069717, -16.711949, 56.0, 5
28.069717, -16.711949, 56.0, 5
28.069717, -16.711949, 56.0, 5
28.069717, -16.711949, 56.0, 5
28.069700, -16.711976, 56.5, 5
28.069700, -16.711976, 56.5, 5
28.069700, -16.711976, 56.5, 5
28.069700, -16.711976, 56.5, 5
28.069683, -16.712003, 56.9, 5
28.069683, -16.712003, 56.9, 5
28.069683, -16.712003, 56.9, 5
28.069683, -16.712003, 56.9, 5
28.069666, -16.712029, 57.2, 5
28.069666, -16.712029, 57.2, 5
28.069666, -16.712029, 57.2, 5
28.069666, -16.712029, 57.2, 5
28.069648, -16.712055, 57.3, 5
28.069648, -16.712055, 57.3, 5
28.069648, -16.712055, 57.3, 5
28.069648, -16.712055, 57.3, 5
28.069630, -16.712081, 57.4, 5
28.069630, -16.712081, 57.4, 5
28.069630, -16.712081, 57.4, 5
28.069630, -16.712081, 57.4, 5
28.069613, -16.712107, 57.3, 5
28.069613, -16.712107, 57.3, 5
28.069613, -16.712107, 57.3, 5
28.069613, -16.712107, 57.3, 5
28.069594, -16.712132, 57.4, 5
28.069594, -16.712132, 57.4, 5
28.069594, -16.712132, 57.4, 5
28.069594, -16.712132, 57.4, 5
28.069576, -16.712158, 57.4, 5
28.069576, -16.712158, 57.4, 5
28.069576, -16.712158, 57.4, 5
28.069576, -16.712158, 57.4, 5
28.069557, -16.712183, 57.4, 5
28.069557, -16.712183, 57.4, 5
28.069557, -16.712183, 57.4, 5
28.069557, -16.712183, 57.4, 5
28.069539, -16.712207, 57.5, 5
28.069539, -16.712207, 57.5, 5
28.069539, -16.712207, 57.5, 5
28.069539, -16.712207, 57.5, 5
28.069520, -16.712231, 57.1, 5
28.069520, -16.712231, 57.1, 5
28.069520, -16.712231, 57.1, 5
28.069520, -16.712231, 57.1, 5
28.069501, -16.712255, 56.9, 5
28.069501, -16.712255, 56.9, 5
28.069501, -16.712255, 56.9, 5
28.069501, -16.712255, 56.9, 5
28.069481, -16.712277, 56.4, 5
28.069481, -16.712277, 56.4, 5
28.069481, -16.712277, 56.4, 5
28.069481, -16.712277, 56.4, 5
28.069462, -16.712299, 56.3, 5
28.069462, -16.712299, 56.3, 5
28.069462, -16.712299, 56.3, 5
28.069462, -16.712299, 56.3, 5
28.069442, -16.712321, 56.2, 5
28.069442, -16.712321, 56.2, 5
28.069442, -16.712321, 56.2, 5
28.069442, -16.712321, 56.2, 5
28.069422, -16.712341, 55.9, 5
28.069422, -16.712341, 55.9, 5
28.069422, -16.712341, 55.9, 5
28.069422, -16.712341, 55.9, 5
28.069402, -16.712362, 55.8, 5
28.069402, -16.712362, 55.8, 5
28.069402, -16.712362, 55.8, 5
28.069402, -16.712362, 55.8, 5
28.069381, -16.712382, 55.7, 5
28.069381, -16.712382, 55.7, 5
28.069381, -16.712382, 55.7, 5
28.069381, -16.712382, 55.7, 5
28.069360, -16.712400, 55.4, 5
28.069360, -16.712400, 55.4, 5
28.069360, -16.712400, 55.4, 5
28.069360, -16.712400, 55.4, 5
28.069339, -16.712419, 55.3, 5
28.069339, -16.712419, 55.3, 5
28.069339, -16.712419, 55.3, 5
28.069339, -16.712419, 55.3, 5
28.069318, -16.712437, 55.4, 5
28.069318, -16.712437, 55.4, 5
28.069318, -16.712437, 55.4, 5
28.069318, -16.712437, 55.4, 5
28.069297, -16.712457, 55.1, 5
28.069297, -16.712457, 55.1, 5
28.069297, -16.712457, 55.1, 5
28.069297, -16.712457, 55.1, 5
28.069275, -16.712476, 54.9, 5
28.069275, -16.712476, 54.9, 5
28.069275, -16.712476, 54.9, 5
28.069275, -16.712476, 54.9, 5
28.069253, -16.712495, 54.9, 5
28.069253, -16.712495, 54.9, 5
28.069253, -16.712495, 54.9, 5
28.069253, -16.712495, 54.9, 5
28.069232, -16.712514, 54.6, 5
28.069232, -16.712514, 54.6, 5
28.069232, -16.712514, 54.6, 5
28.069232, -16.712514, 54.6, 5
28.069210, -16.712531, 54.5, 5
28.069210, -16.712531, 54.5, 5
28.069210, -16.712531, 54.5, 5
28.069210, -16.712531, 54.5, 5
28.069189, -16.712549, 54.4, 5
28.069189, -16.712549, 54.4, 5
28.069189, -16.712549, 54.4, 5
28.069189, -16.712549, 54.4, 5
28.069167, -16.712567, 54.1, 5
28.069167, -16.712567, 54.1, 5
28.069167, -16.712567, 54.1, 5
28.069167, -16.712567, 54.1, 5
28.069146, -16.712585, 54.2, 5
28.069146, -16.712585, 54.2, 5
28.069146, -16.712585, 54.2, 5
28.069146, -16.712585, 54.2, 5
28.069123, -16.712602, 54.1, 5
28.069123, -16.712602, 54.1, 5
28.069123, -16.712602, 54.1, 5
28.069123, -16.712602, 54.1, 5
28.069102, -16.712618, 53.8, 5
28.069102, -16.712618, 53.8, 5
28.069102, -16.712618, 53.8, 5
28.069102, -16.712618, 53.8, 5
28.069080, -16.712635, 53.6, 5
28.069080, -16.712635, 53.6, 5
28.069080, -16.712635, 53.6, 5
28.069080, -16.712635, 53.6, 5
28.069057, -16.712651, 53.6, 5
28.069057, -16.712651, 53.6, 5
28.069057, -16.712651, 53.6, 5
28.069057, -16.712651, 53.6, 5
28.069035, -16.712667, 53.7, 5
28.069035, -16.712667, 53.7, 5
28.069035, -16.712667, 53.7, 5
28.069035, -16.712667, 53.7, 5
28.069012, -16.712683, 53.7, 5
28.069012, -16.712683, 53.7, 5
28.069012, -16.712683, 53.7, 5
28.069012, -16.712683, 53.7, 5
28.068988, -16.712699, 53.9, 5
28.068988, -16.712699, 53.9, 5
28.068988, -16.712699, 53.9, 5
28.068988, -16.712699, 53.9, 5
28.068965, -16.712715, 54.0, 5
28.068965, -16.712715, 54.0, 5
28.068965, -16.712715, 54.0, 5
28.068965, -16.712715, 54.0, 5
28.068941, -16.712730, 54.1, 5
28.068941, -16.712730, 54.1, 5
28.068941, -16.712730, 54.1, 5
28.068941, -16.712730, 54.1, 5
28.068918, -16.712744, 54.1, 5
28.068918, -16.712744, 54.1, 5
28.068918, -16.712744, 54.1, 5
28.068918, -16.712744, 54.1, 5
28.068893, -16.712759, 54.2, 5
28.068893, -16.712759, 54.2, 5
28.068893, -16.712759, 54.2, 5
28.068893, -16.712759, 54.2, 5
28.068869, -16.712773, 54.4, 5
28.068869, -16.712773, 54.4, 5
28.068869, -16.712773, 54.4, 5
28.068869, -16.712773, 54.4, 5
28.068844, -16.712787, 54.5, 5
28.068844, -16.712787, 54.5, 5
28.068844, -16.712787, 54.5, 5
28.068844, -16.712787, 54.5, 5
28.068820, -16.712801, 54.7, 5
28.068820, -16.712801, 54.7, 5
28.068820, -16.712801, 54.7, 5
28.068820, -16.712801, 54.7, 5
28.068795, -16.712814, 54.9, 5
28.068795, -16.712814, 54.9, 5
28.068795, -16.712814, 54.9, 5
28.068795, -16.712814, 54.9, 5
28.068770, -16.712827, 54.9, 5
28.068770, -16.712827, 54.9, 5
28.068770, -16.712827, 54.9, 5
28.068770, -16.712827, 54.9, 5
28.068745, -16.712841, 55.0, 5
28.068745, -16.712841, 55.0, 5
28.068745, -16.712841, 55.0, 5
28.068745, -16.712841, 55.0, 5
28.068720, -16.712854, 55.2, 5
28.068720, -16.712854, 55.2, 5
28.068720, -16.712854, 55.2, 5
28.068720, -16.712854, 55.2, 5
28.068694, -16.712867, 55.3, 5
28.068694, -16.712867, 55.3, 5
28.068694, -16.712867, 55.3, 5
28.068694, -16.712867, 55.3, 5
28.068669, -16.712880, 55.2, 5
28.068669, -16.712880, 55.2, 5
28.068669, -16.712880, 55.2, 5
28.068669, -16.712880, 55.2, 5
28.068643, -16.712892, 55.3, 5
28.068643, -16.712892, 55.3, 5
28.068643, -16.712892, 55.3, 5
28.068643, -16.712892, 55.3, 5
28.068617, -16.712904, 55.5, 5
28.068617, -16.712904, 55.5, 5
28.068617, -16.712904, 55.5, 5
28.068617, -16.712904, 55.5, 5
28.068591, -16.712916, 55.9, 5
28.068591, -16.712916, 55.9, 5
28.068591, -16.712916, 55.9, 5
28.068591, -16.712916, 55.9, 5
28.068565, -16.712927, 55.6, 5
28.068565, -16.712927, 55.6, 5
28.068565, -16.712927, 55.6, 5
28.068565, -16.712927, 55.6, 5
28.068538, -16.712937, 55.5, 5
28.068538, -16.712937, 55.5, 5
28.068538, -16.712937, 55.5, 5
28.068538, -16.712937, 55.5, 5
28.068511, -16.712947, 55.1, 5
28.068511, -16.712947, 55.1, 5
28.068511, -16.712947, 55.1, 5
28.068511, -16.712947, 55.1, 5
28.068485, -16.712957, 55.0, 5
28.068485, -16.712957, 55.0, 5
28.068485, -16.712957, 55.0, 5
28.068485, -16.712957, 55.0, 5
28.068458, -16.712967, 55.2, 5
28.068458, -16.712967, 55.2, 5
28.068458, -16.712967, 55.2, 5
28.068458, -16.712967, 55.2, 5
28.068432, -16.712976, 55.2, 5
28.068432, -16.712976, 55.2, 5
28.068432, -16.712976, 55.2, 5
28.068432, -16.712976, 55.2, 5
28.068405, -16.712985, 55.4, 5
28.068405, -16.712985, 55.4, 5
28.068405, -16.712985, 55.4, 5
28.068405, -16.712985, 55.4, 5
28.068378, -16.712995, 55.5, 5
28.068378, -16.712995, 55.5, 5
28.068378, -16.712995, 55.5, 5
28.068378, -16.712995, 55.5, 5
28.068351, -16.713003, 55.4, 5
28.068351, -16.713003, 55.4, 5
28.068351, -16.713003, 55.4, 5
28.068351, -16.713003, 55.4, 5
28.068324, -16.713012, 55.5, 5
28.068324, -16.713012, 55.5, 5
28.068324, -16.713012, 55.5, 5
28.068324, -16.713012, 55.5, 5
28.068297, -16.713020, 55.8, 5
28.068297, -16.713020, 55.8, 5
28.068297, -16.713020, 55.8, 5
28.068297, -16.713020, 55.8, 5
28.068270, -16.713027, 55.6, 5
28.068270, -16.713027, 55.6, 5
28.068270, -16.713027, 55.6, 5
28.068270, -16.713027, 55.6, 5
28.068242, -16.713034, 55.6, 5
28.068242, -16.713034, 55.6, 5
28.068242, -16.713034, 55.6, 5
28.068242, -16.713034, 55.6, 5
28.068214, -16.713041, 55.8, 5
28.068214, -16.713041, 55.8, 5
28.068214, -16.713041, 55.8, 5
28.068214, -16.713041, 55.8, 5
28.068187, -16.713048, 55.8, 5
28.068187, -16.713048, 55.8, 5
28.068187, -16.713048, 55.8, 5
28.068187, -16.713048, 55.8, 5
28.068159, -16.713054, 55.8, 5
28.068159, -16.713054, 55.8, 5
28.068159, -16.713054, 55.8, 5
28.068159, -16.713054, 55.8, 5
28.068132, -16.713060, 55.9, 5
28.068132, -16.713060, 55.9, 5
28.068132, -16.713060, 55.9, 5
28.068132, -16.713060, 55.9, 5
28.068104, -16.713066, 56.1, 5
28.068104, -16.713066, 56.1, 5
28.068104, -16.713066, 56.1, 5
28.068104, -16.713066, 56.1, 5
28.068076, -16.713072, 56.2, 5
28.068076, -16.713072, 56.2, 5
28.068076, -16.713072, 56.2, 5
28.068076, -16.713072, 56.2, 5
28.068047, -16.713077, 56.3, 5
28.068047, -16.713077, 56.3, 5
28.068047, -16.713077, 56.3, 5
28.068047, -16.713077, 56.3, 5
28.068019, -16.713082, 56.8, 5
28.068019, -16.713082, 56.8, 5
28.068019, -16.713082, 56.8, 5
28.068019, -16.713082, 56.8, 5
28.067991, -16.713086, 56.7, 5
28.067991, -16.713086, 56.7, 5
28.067991, -16.713086, 56.7, 5
28.067991, -16.713086, 56.7, 5
28.067962, -16.713090, 57.0, 5
28.067962, -16.713090, 57.0, 5
28.067962, -16.713090, 57.0, 5
28.067962, -16.713090, 57.0, 5
28.067933, -16.713094, 56.9, 5
28.067933, -16.713094, 56.9, 5
28.067933, -16.713094, 56.9, 5
28.067933, -16.713094, 56.9, 5
28.067905, -16.713098, 57.0, 5
28.067905, -16.713098, 57.0, 5
28.067905, -16.713098, 57.0, 5
28.067905, -16.713098, 57.0, 5
28.067876, -16.713101, 57.1, 5
28.067876, -16.713101, 57.1, 5
28.067876, -16.713101, 57.1, 5
28.067876, -16.713101, 57.1, 5
28.067847, -16.713104, 57.4, 5
28.067847, -16.713104, 57.4, 5
28.067847, -16.713104, 57.4, 5
28.067847, -16.713104, 57.4, 5
28.067819, -16.713107, 57.3, 5
28.067819, -16.713107, 57.3, 5
28.067819, -16.713107, 57.3, 5
28.067819, -16.713107, 57.3, 5
28.067789, -16.713109, 57.5, 5
28.067789, -16.713109, 57.5, 5
28.067789, -16.713109, 57.5, 5
28.067789, -16.713109, 57.5, 5
28.067760, -16.713110, 57.5, 5
28.067760, -16.713110, 57.5, 5
28.067760, -16.713110, 57.5, 5
28.067760, -16.713110, 57.5, 5
28.067731, -16.713112, 57.9, 5
28.067731, -16.713112, 57.9, 5
28.067731, -16.713112, 57.9, 5
28.067731, -16.713112, 57.9, 5
28.067702, -16.713113, 58.0, 5
28.067702, -16.713113, 58.0, 5
28.067702, -16.713113, 58.0, 5
28.067702, -16.713113, 58.0, 5
28.067673, -16.713114, 57.9, 5
28.067673, -16.713114, 57.9, 5
28.067673, -16.713114, 57.9, 5
28.067673, -16.713114, 57.9, 5
28.067643, -16.713114, 58.3, 5
28.067643, -16.713114, 58.3, 5
28.067643, -16.713114, 58.3, 5
28.067643, -16.713114, 58.3, 5
28.067614, -16.713114, 58.5, 5
28.067614, -16.713114, 58.5, 5
28.067614, -16.713114, 58.5, 5
28.067614, -16.713114, 58.5, 5
28.067585, -16.713114, 58.7, 5
28.067585, -16.713114, 58.7, 5
28.067585, -16.713114, 58.7, 5
28.067585, -16.713114, 58.7, 5
28.067556, -16.713113, 58.7, 5
28.067556, -16.713113, 58.7, 5
28.067556, -16.713113, 58.7, 5
28.067556, -16.713113, 58.7, 5
28.067526, -16.713112, 59.0, 5
28.067526, -16.713112, 59.0, 5
28.067526, -16.713112, 59.0, 5
28.067526, -16.713112, 59.0, 5
28.067496, -16.713110, 59.2, 5
28.067496, -16.713110, 59.2, 5
28.067496, -16.713110, 59.2, 5
28.067496, -16.713110, 59.2, 5
28.067467, -16.713108, 59.2, 5
28.067467, -16.713108, 59.2, 5
28.067467, -16.713108, 59.2, 5
28.067467, -16.713108, 59.2, 5
28.067437, -16.713105, 59.1, 5
28.067437, -16.713105, 59.1, 5
28.067437, -16.713105, 59.1, 5
28.067437, -16.713105, 59.1, 5
28.067408, -16.713102, 59.5, 5
28.067408, -16.713102, 59.5, 5
28.067408, -16.713102, 59.5, 5
28.067408, -16.713102, 59.5, 5
28.067378, -16.713099, 59.6, 5
28.067378, -16.713099, 59.6, 5
28.067378, -16.713099, 59.6, 5
28.067378, -16.713099, 59.6, 5
28.067348, -16.713095, 59.7, 5
28.067348, -16.713095, 59.7, 5
28.067348, -16.713095, 59.7, 5
28.067348, -16.713095, 59.7, 5
28.067318, -16.713090, 59.7, 5
28.067318, -16.713090, 59.7, 5
28.067318, -16.713090, 59.7, 5
28.067318, -16.713090, 59.7, 5
28.067289, -16.713086, 59.8, 5
28.067289, -16.713086, 59.8, 5
28.067289, -16.713086, 59.8, 5
28.067289, -16.713086, 59.8, 5
28.067259, -16.713081, 60.1, 5
28.067259, -16.713081, 60.1, 5
28.067259, -16.713081, 60.1, 5
28.067259, -16.713081, 60.1, 5
28.067229, -16.713076, 60.0, 5
28.067229, -16.713076, 60.0, 5
28.067229, -16.713076, 60.0, 5
28.067229, -16.713076, 60.0, 5
28.067199, -16.713070, 60.2, 5
28.067199, -16.713070, 60.2, 5
28.067199, -16.713070, 60.2, 5
28.067199, -16.713070, 60.2, 5
28.067169, -16.713064, 60.4, 5
28.067169, -16.713064, 60.4, 5
28.067169, -16.713064, 60.4, 5
28.067169, -16.713064, 60.4, 5
28.067140, -16.713057, 60.5, 5
28.067140, -16.713057, 60.5, 5
28.067140, -16.713057, 60.5, 5
28.067140, -16.713057, 60.5, 5
28.067110, -16.713050, 60.4, 5
28.067110, -16.713050, 60.4, 5
28.067110, -16.713050, 60.4, 5
28.067110, -16.713050, 60.4, 5
28.067080, -16.713043, 60.5, 5
28.067080, -16.713043, 60.5, 5
28.067080, -16.713043, 60.5, 5
28.067080, -16.713043, 60.5, 5
28.067051, -16.713034, 60.7, 5
28.067051, -16.713034, 60.7, 5
28.067051, -16.713034, 60.7, 5
28.067051, -16.713034, 60.7, 5
28.067021, -16.713026, 60.8, 5
28.067021, -16.713026, 60.8, 5
28.067021, -16.713026, 60.8, 5
28.067021, -16.713026, 60.8, 5
28.066992, -16.713017, 60.7, 5
28.066992, -16.713017, 60.7, 5
28.066992, -16.713017, 60.7, 5
28.066992, -16.713017, 60.7, 5
28.066962, -16.713008, 60.9, 5
28.066962, -16.713008, 60.9, 5
28.066962, -16.713008, 60.9, 5
28.066962, -16.713008, 60.9, 5
28.066932, -16.712999, 61.3, 5
28.066932, -16.712999, 61.3, 5
28.066932, -16.712999, 61.3, 5
28.066932, -16.712999, 61.3, 5
28.066903, -16.712989, 61.2, 5
28.066903, -16.712989, 61.2, 5
28.066903, -16.712989, 61.2, 5
28.066903, -16.712989, 61.2, 5
28.066873, -16.712978, 61.3, 5
28.066873, -16.712978, 61.3, 5
28.066873, -16.712978, 61.3, 5
28.066873, -16.712978, 61.3, 5
28.066844, -16.712967, 61.1, 5
28.066844, -16.712967, 61.1, 5
28.066844, -16.712967, 61.1, 5
28.066844, -16.712967, 61.1, 5
28.066815, -16.712956, 61.3, 5
28.066815, -16.712956, 61.3, 5
28.066815, -16.712956, 61.3, 5
28.066815, -16.712956, 61.3, 5
28.066786, -16.712945, 61.3, 5
