28.075115, -16.554641, 6.8, 0
28.075115, -16.554641, 6.8, 4
28.075115, -16.554641, 6.8, 4
28.075115, -16.554641, 6.8, 4
28.075115, -16.554641, 6.8, 4
28.075112, -16.554634, 6.8, 4
28.075112, -16.554634, 6.8, 4
28.075112, -16.554634, 6.8, 4
28.075112, -16.554634, 6.8, 4
28.075119, -16.554633, 6.2, 4
28.075119, -16.554633, 6.2, 4
28.075119, -16.554633, 6.2, 4
28.070941, -16.699122, 64.0, -1
28.075119, -16.554633, 6.2, 4
28.075118, -16.554626, 6.0, 4
28.075118, -16.554626, 6.0, 4
28.075118, -16.554626, 6.0, 4
28.075118, -16.554626, 6.0, 4
28.075121, -16.554609, 5.8, 4
28.075121, -16.554609, 5.8, 4
28.075121, -16.554609, 5.8, 4
28.075121, -16.554609, 5.8, 4
28.075119, -16.554595, 5.8, 4
28.075119, -16.554595, 5.8, 4
28.075119, -16.554595, 5.8, 4
28.075119, -16.554595, 5.8, 4
28.075113, -16.554582, 6.0, 4
28.075113, -16.554582, 6.0, 4
28.075113, -16.554582, 6.0, 4
28.075113, -16.554582, 6.0, 4
28.075148, -16.554496, 6.3, 4
28.075148, -16.554496, 6.3, 5
28.075148, -16.554496, 6.3, 5
28.075148, -16.554496, 6.3, 5
28.070323, -16.701261, 64.0, -1
28.075160, -16.554436, 7.1, 5
28.075160, -16.554436, 7.1, 6
28.075160, -16.554436, 7.1, 6
28.075160, -16.554436, 7.1, 6
28.075149, -16.554427, 7.4, 6
28.075149, -16.554427, 7.4, 4
28.075149, -16.554427, 7.4, 4
28.075149, -16.554427, 7.4, 4
28.075136, -16.554412, 7.9, 4
28.075136, -16.554412, 7.9, 4
28.075136, -16.554412, 7.9, 4
28.075136, -16.554412, 7.9, 4
28.075126, -16.554402, 8.2, 4
28.075126, -16.554402, 8.2, 4
28.075126, -16.554402, 8.2, 4
28.075126, -16.554402, 8.2, 4
28.075116, -16.554392, 8.4, 4
28.075116, -16.554392, 8.4, 4
28.075116, -16.554392, 8.4, 4
28.075116, -16.554392, 8.4, 4
28.075106, -16.554385, 8.6, 4
28.075106, -16.554385, 8.6, 4
28.070314, -16.701776, 64.0, -1
28.075106, -16.554385, 8.6, 4
28.075106, -16.554385, 8.6, 4
28.075094, -16.554377, 8.9, 4
28.075094, -16.554377, 8.9, 4
28.075094, -16.554377, 8.9, 4
28.075094, -16.554377, 8.9, 4
28.075081, -16.554369, 9.2, 4
28.075081, -16.554369, 9.2, 4
28.075081, -16.554369, 9.2, 4
28.075081, -16.554369, 9.2, 4
28.075070, -16.554361, 9.5, 4
28.075070, -16.554361, 9.5, 4
28.075070, -16.554361, 9.5, 4
28.075070, -16.554361, 9.5, 4
28.075060, -16.554354, 9.6, 4
28.075060, -16.554354, 9.6, 4
28.075060, -16.554354, 9.6, 4
28.075060, -16.554354, 9.6, 4
28.075061, -16.554356, 9.4, 4
28.075061, -16.554356, 9.4, 5
28.075061, -16.554356, 9.4, 5
28.075061, -16.554356, 9.4, 5
28.070380, -16.702313, 64.0, -1
28.075063, -16.554361, 9.1, 5
28.075063, -16.554361, 9.1, 5
28.075063, -16.554361, 9.1, 5
28.075063, -16.554361, 9.1, 5
28.075063, -16.554364, 8.9, 5
28.075063, -16.554364, 8.9, 5
28.075063, -16.554364, 8.9, 5
28.075063, -16.554364, 8.9, 5
28.075062, -16.554366, 8.8, 5
28.075062, -16.554366, 8.8, 5
28.075062, -16.554366, 8.8, 5
28.075062, -16.554366, 8.8, 5
28.075059, -16.554372, 8.7, 5
28.075059, -16.554372, 8.7, 5
28.075059, -16.554372, 8.7, 5
28.075059, -16.554372, 8.7, 5
28.075057, -16.554378, 8.5, 5
28.075057, -16.554378, 8.5, 5
28.075057, -16.554378, 8.5, 5
28.075057, -16.554378, 8.5, 5
28.075056, -16.554382, 8.4, 5
28.075056, -16.554382, 8.4, 5
28.070494, -16.702999, 64.0, -1
28.075056, -16.554382, 8.4, 5
28.075056, -16.554382, 8.4, 5
28.075056, -16.554386, 8.2, 5
28.075056, -16.554386, 8.2, 5
28.075056, -16.554386, 8.2, 5
28.075056, -16.554386, 8.2, 5
28.075053, -16.554388, 8.2, 5
28.075053, -16.554388, 8.2, 5
28.075053, -16.554388, 8.2, 5
28.075053, -16.554388, 8.2, 5
28.075051, -16.554390, 8.1, 5
28.075051, -16.554390, 8.1, 5
28.075051, -16.554390, 8.1, 5
28.075051, -16.554390, 8.1, 5
28.075050, -16.554396, 7.8, 5
28.075050, -16.554396, 7.8, 5
28.075050, -16.554396, 7.8, 5
28.075050, -16.554396, 7.8, 5
28.075050, -16.554403, 7.5, 5
28.075050, -16.554403, 7.5, 5
28.075050, -16.554403, 7.5, 5
28.075050, -16.554403, 7.5, 5
28.070702, -16.704147, 64.0, -1
28.075050, -16.554408, 7.3, 5
28.075050, -16.554408, 7.3, 5
28.075050, -16.554408, 7.3, 5
28.075050, -16.554408, 7.3, 5
28.075048, -16.554409, 7.3, 5
28.075048, -16.554409, 7.3, 5
28.075048, -16.554409, 7.3, 5
28.075048, -16.554409, 7.3, 5
28.075048, -16.554412, 7.1, 5
28.075048, -16.554412, 7.1, 5
28.075048, -16.554412, 7.1, 5
28.075048, -16.554412, 7.1, 5
28.075049, -16.554410, 6.9, 5
28.075049, -16.554410, 6.9, 5
28.075049, -16.554410, 6.9, 5
28.075049, -16.554410, 6.9, 5
28.075050, -16.554406, 6.9, 5
28.075050, -16.554406, 6.9, 5
28.075050, -16.554406, 6.9, 5
28.075050, -16.554406, 6.9, 5
28.075049, -16.554400, 7.0, 5
28.075049, -16.554400, 7.0, 5
28.070835, -16.705102, 64.0, -1
28.075049, -16.554400, 7.0, 5
28.075049, -16.554400, 7.0, 5
28.075051, -16.554398, 6.8, 5
28.075051, -16.554398, 6.8, 5
28.075051, -16.554398, 6.8, 5
28.075051, -16.554398, 6.8, 5
28.075052, -16.554398, 6.7, 5
28.075052, -16.554398, 6.7, 5
28.075052, -16.554398, 6.7, 5
28.075052, -16.554398, 6.7, 5
28.075050, -16.554394, 6.8, 5
28.075050, -16.554394, 6.8, 5
28.075050, -16.554394, 6.8, 5
28.075050, -16.554394, 6.8, 5
28.075056, -16.554406, 6.2, 5
28.075056, -16.554406, 6.2, 6
